0 390792216144427293276514429242479380832129218961488180656564033403628719856464716160076052665317049673445785031739191282730023238398324934845661184.00000000 -857524256588129803261083860515285988453352098752562377277791316440959155166893746084468178356618515710202648196611074593871654739290459620383916032.00000000 942372753657541590279516189763285066159018812862540610580546901244474445533012999532373436961972195762259745586698446621030426879053464614635307008.00000000 37146473671196881584925659941069209435265831731466818754948365946156422171513664834553658728983405765143588075589977156775025796186112.00000000 111326643254114759891218992706053486397185800877529272129471123540803823206175681615172670240801145258474528700290089178252427290214400.00000000 117360478886351934312061011006911593609792007627128776646657752124764468486108330114746824865882184326729248386844208295901755839873024.00000000 -133134171378592287285864589314159131968725414632600879946863343475799053880889800711146332679490424998725067129098791719077416608701291847937629303244436013056.00000000 
2251 8412065825965839323343050178432537106843621587419136.00000000 26478282857469068246768215853029297248643680969949184.00000000 27782410164356199313579214385960503016980021965225984.00000000 0.00000000 -0.00000000 0.00000000 -186349424202998092248004204259987201264289237003604657700864.00000000 
2252 11260358353666630652481248771862503275837881942278144.00000000 35178791833508153552480826782963647260204791670767616.00000000 36937014837670485500272877484548822020007730587107328.00000000 0.00000000 -0.00000000 0.00000000 -230915566832661073230664948166724876707332272301461464940544.00000000 
2253 15104655731659500026255351087924908391617717323431936.00000000 46836713207896330650021855219854463522648526247952384.00000000 49212075031344547049932830721713357595635929694863360.00000000 0.00000000 -0.00000000 0.00000000 -286085985524961663805444271368538890934586205329558685614080.00000000 
2254 20296799558079980581485108576195022101455501267042304.00000000 62467664648668787482831714786138795673727450864418816.00000000 65682335516936511443216925255943073098605562372816896.00000000 0.00000000 -0.00000000 0.00000000 -354371082861393258363617226514726075624923178878877671882752.00000000 
2255 27313073152805637595971133590490337670238546536955904.00000000 83436408160080796100963656810689631304643720675065856.00000000 87793155608544511386157175725862497523340784072392704.00000000 0.00000000 -0.00000000 0.00000000 -438872523010831679300773530904372287499978320831836296577024.00000000 
2256 36798118338971869131576990610525076549003885074710528.00000000 111576595683769393861874350838587111753378573733330944.00000000 117488034359539462703796919121446115070659457668087808.00000000 0.00000000 -0.00000000 0.00000000 -543421772528229811555120018197525445007485993580601165217792.00000000 
2257 49624296943712690351471194177398723246084687830974464.00000000 149351436652586764320384705289140544125161157609652224.00000000 157379866810686458438348907359178999249748737243742208.00000000 0.00000000 -0.00000000 0.00000000 -672750935421051572418861133279329325680978730809996471173120.00000000 
2258 66971907083817703947393508798307864564653915503591424.00000000 200069215778005511584674501539903655165677581453230080.00000000 210980869844802883404961225738712485613293757932765184.00000000 0.00000000 -0.00000000 0.00000000 -832703371264829082120112339859374049240247289658020185767936.00000000 
2259 90437551490462039360813324972708033895867615532810240.00000000 268172310052876485080852019309518169730211650019000320.00000000 283011198716033281385442731801516397676146414801911808.00000000 0.00000000 -0.00000000 0.00000000 -1030493312669946436601572527742727605753198605745904653697024.00000000 
2260 122180497830981857051190683322527733598059521965555712.00000000 359624667776018470978080823402036270788283821253984256.00000000 379813079979136861840318611463182350218563075170107392.00000000 0.00000000 -0.00000000 0.00000000 -1275025822337802902948243893368654789690413814364355300425728.00000000 
2261 165120295923454071344573136525132112583577342601854976.00000000 482431154666886478920537402477769470423154950051725312.00000000 509906394467724274128422190867537096180425800613363712.00000000 0.00000000 -0.00000000 0.00000000 -1577291040781906147967475642772009653729834159002905718292480.00000000 
2262 223203528706013241671900866305460971677469120726564864.00000000 647333457239435973998341650098574250180720083748257792.00000000 684733831564044118137460695026276761377313350226018304.00000000 0.00000000 -0.00000000 0.00000000 -1950849884559200269476342319033922097154013518943558563790848.00000000 
2263 301763782458334794486350316182027894057617435635220480.00000000 868742314686246213765004223140156284273366359768825856.00000000 919660040302925179760225854137631870381454814779277312.00000000 0.00000000 -0.00000000 0.00000000 -2412432297774934481934137894692939805059307221009124521148416.00000000 
2264 408007277475015862536438728494810950522008970071113728.00000000 1165985998901167222655830907283463331873906051577282560.00000000 1235311008655766477419566885362558976113995284119289856.00000000 0.00000000 -0.00000000 0.00000000 -2982674003773693615191085860092960369670163156233170731401216.00000000 
2265 551667842469341111328519765511799519560937539647832064.00000000 1564981873171191129496977966141625830916664834394161152.00000000 1659369058337893629364449474666326720789991283639713792.00000000 0.00000000 -0.00000000 0.00000000 -3687023654217332230095572400565730033389394254025284623794176.00000000 
2266 745890037221899314168627246349891043641095813360254976.00000000 2100473793373936879316269461960852928905881039514107904.00000000 2228977816012887672623152688720406855381528595916652544.00000000 0.00000000 -0.00000000 0.00000000 -4556859580426804934023698373603986480676965496357687912300544.00000000 
2267 1008419561158820195152606932498261084089382245631000576.00000000 2819026082998018720645225163590634674572422739688161280.00000000 2993963604981012395602810510850120047974621996029837312.00000000 0.00000000 -0.00000000 0.00000000 -5630864324945035509010898122609794657017798335622558947213312.00000000 
2268 1363207419355119629706417812267829475339768787325943808.00000000 3783028827690123948877165732705000029200143109612109824.00000000 4021149285878274425176853621290516098876654359473553408.00000000 0.00000000 -0.00000000 0.00000000 -6956716147301624272518772624406737778188939037461550137868288.00000000 
2269 1842571051836722857519347064576058621834672397321502720.00000000 5076054641216922972671538035642197028078179208340176896.00000000 5400129517121469241139075209131101514987080274008866816.00000000 0.00000000 -0.00000000 0.00000000 -8593170219600077731420735100025894977682182603111634388910080.00000000 
2270 2490104986101263163364644825634735373852812183269801984.00000000 6810020970071635331386286321991405051835930050899738624.00000000 7251000514040927255013397811855028135433709849612910592.00000000 0.00000000 -0.00000000 0.00000000 -10612618821704510367253138282849344201063409467522078117724160.00000000 
2271 3364599863165281196975441842833112591537604857371295744.00000000 9134763903475339846532222472546798208439729692757458944.00000000 9734703067451408910514768176372412359307037232722870272.00000000 0.00000000 -0.00000000 0.00000000 -13104240206958268013412200119206155941683609473866108583804928.00000000 
2272 4545317701014032466176451244632006670973886700596494336.00000000 12250831949444388504077110384279229519374651197810016256.00000000 13066858706539949015679809326385689005624776354422587392.00000000 0.00000000 -0.00000000 0.00000000 -16177870788146436872717292725449951575744170864422543205335040.00000000 
2273 6139090751619602395074718494228146226180292207343304704.00000000 16426578104175157648579082438608506082816909791396364288.00000000 17536273933455421038988259409446468424111052821350055936.00000000 0.00000000 -0.00000000 0.00000000 -19968765931503671397849628221376484112049861170321331941539840.00000000 
2274 8289871669786567398873992627941252984712389897752674304.00000000 22020988099093823269322336893785932189177624484057710592.00000000 23529681025503974924455461076600075808416299970061139968.00000000 0.00000000 -0.00000000 0.00000000 -24643452219401831894568475001140589290988094410657947245871104.00000000 
2275 11191577862341983803951699616417436856396993193958178816.00000000 29514161635895496714750694932498746334319988719589785600.00000000 31564808761001999936797589127281702788077429001277145088.00000000 0.00000000 -0.00000000 0.00000000 -30406920111280745165822106234962565648517047294514590224744448.00000000 
2276 15105361462374664383658626149456581646738016836343824384.00000000 39548001170404599113933066803247926263957003905072627712.00000000 42334576193500708226231544442093215284730205576087207936.00000000 0.00000000 -0.00000000 0.00000000 -37511462408436914303522658165810916713065772796722041138970624.00000000 
2277 20382823325800086578094409675270828860743537290148577280.00000000 52980511820861181479873442969961515203688915414454108160.00000000 56766135323194154738450771676330531451746779202639101952.00000000 0.00000000 -0.00000000 0.00000000 -46267533150052598218885477622348934008119991317156199466532864.00000000 
2278 27497208168439099702245805264944840167895324540861939712.00000000 70958245932985452105263337138634723780458370180686282752.00000000 76099731424917139150447416154989902716606985054267113472.00000000 0.00000000 -0.00000000 0.00000000 -57057086396648601708021585851599476086634825787703886927101952.00000000 
2279 37085313128088761537359684271744583905732831340740476928.00000000 95012929289938164951083746209874840870510714239366201344.00000000 101994005618287110688698230086322025209754225315445473280.00000000 0.00000000 -0.00000000 0.00000000 -70349958293229920080456549236939494619614544206594711320788992.00000000 
2280 50003773407107947201988531647933193721129781215153356800.00000000 127190305825811660927772095757191658951014581293933395968.00000000 136666569617492402789172341928958713464085615872997064704.00000000 0.00000000 -0.00000000 0.00000000 -86723983128872732298406785304991111718722550817707178116251648.00000000 
2281 67404636137938732010574885478004270433787529765171757056.00000000 170221897174443357189012823818476621047326128028575072256.00000000 183081619095294973794853583819591555409405190535878017024.00000000 0.00000000 -0.00000000 0.00000000 -106889690057601447541117548621703917602036717583552333807091712.00000000 
2282 90836804045364869316209368170379519449283474282514481152.00000000 227753909057459307134061115124570514314068290968253104128.00000000 245200261133893300566631760311076352575704493844542259200.00000000 0.00000000 -0.00000000 0.00000000 -131720618117990006333619545142533726126124748993185248354238464.00000000 
2283 122382166628755630839932034966159870444114633536858750976.00000000 304652215793216245299896552931830718173937077922184560640.00000000 328314433579251761934840260395633016100559275723285594112.00000000 0.00000000 -0.00000000 0.00000000 -162290521010633626389702509006365523702811307524090598071992320.00000000 
2284 164838229215294099950864445165324729195638444474731855872.00000000 407408598355545985680987915428944798178973412364361138176.00000000 439492215886543786303180400450546601507965671163887091712.00000000 0.00000000 -0.00000000 0.00000000 -199919019326911342222300597094644733665310652886936334270201856.00000000 
2285 221963054146186264991407880554869135657029526368685129728.00000000 544681706063142701864265475439226884003879821402995425280.00000000 588171538180621772628101485716150139274019442339845505024.00000000 0.00000000 -0.00000000 0.00000000 -246227608255863868202866139759657233879138253331160714660806656.00000000 
2286 298803683809747463837835077385194058766822714027360124928.00000000 728017227534187305802537013470951062408964700159317377024.00000000 786951539197198748544707127373298088741832142048483868672.00000000 0.00000000 -0.00000000 0.00000000 -303208357507069372934785927422925105399843929811062221684342784.00000000 
2287 402136376471063200540293351775448354605871755712784236544.00000000 972806381604418635218807180790292711783872858967129456640.00000000 1052647102010715867513183754135737824773828336608146882560.00000000 0.00000000 -0.00000000 0.00000000 -373308164718414031876261004511457405681154708680462176647905280.00000000 
2288 541056559113759266929872955561922352522144422293539913728.00000000 1299561251009506557861940512963243657762971008658114084864.00000000 1407693732771945802458130176808282940538918059383468326912.00000000 0.00000000 -0.00000000 0.00000000 -459532065271972835447870488287494877905267150551300534469394432.00000000 
2289 727769195696774056033606561346326839550587166194155913216.00000000 1735611240745656137985459113344727264663834830160829349888.00000000 1882018698421406398869119719668404023908025804662081847296.00000000 0.00000000 -0.00000000 0.00000000 -565569886233359289653095105330775614658272346997261423884632064.00000000 
2290 978647363315118300006662439319997387551731750183886651392.00000000 2317359115216726327336070903971676079146629569869646921728.00000000 2515532534196622351814093263875556760652793497838038286336.00000000 0.00000000 -0.00000000 0.00000000 -695951491821909108237920355078044438993932418503584953023856640.00000000 
2291 1315649661586982401415820229270790801056551703079204945920.00000000 3093280389182707344642182310097240136526738646411625103360.00000000 3361445760106246584298902938464880669437032030783932465152.00000000 0.00000000 -0.00000000 0.00000000 -856237041183478565681480454857426827940759718029847911011975168.00000000 
2292 1768217570392564501986218953861777463589529069636659707904.00000000 4127909938353192186480668947359352772502148539867400765440.00000000 4490683003219002460543927573442864057580656590183320256512.00000000 0.00000000 -0.00000000 0.00000000 -1053250113596701442720937705372289864169784229794963781549293568.00000000 
2293 2375814574469125281771008716144387370785754623933111336960.00000000 5507139348408691451014158925762207620093878767213856423936.00000000 5997756138344673970739515184661947000638473166356012335104.00000000 0.00000000 -0.00000000 0.00000000 -1295363309344377430272192385829325136869019041618158316234473472.00000000 
2294 3191323196835925028947153626938556576308142282746582007808.00000000 7345254076412397328927736911284364819628443311569633280000.00000000 8008576727091774927802319209557046582603463959206298648576.00000000 0.00000000 -0.00000000 0.00000000 -1592848076780570538949537558617797481416095767183084040902148096.00000000 
2295 4285588564303343954039156277124720190801780402780029059072.00000000 9794279341837389286006228877597327545343373622524407447552.00000000 10690845484265042803706268423397426300626136028032421330944.00000000 0.00000000 -0.00000000 0.00000000 -1958303133568671509065083039373313253380653510306811612175007744.00000000 
2296 5753493810335953041531249104052032767219902204070953222144.00000000 13056388884452106030397479762292041481482836877502786306048.00000000 14267865352869666109543890605147145557554613773038935605248.00000000 0.00000000 -0.00000000 0.00000000 -2407179047483139592314256061860402535110685563356537319784972288.00000000 
2297 7722081548512055821912423074854789348717991756799175294976.00000000 17400375981829633772873730249046185060972880244721053597696.00000000 19036901737176245818869000380708564404403264393981248667648.00000000 0.00000000 -0.00000000 0.00000000 -2958420447389179051949761663035068462215370397657855836091842560.00000000 
2298 10361407531814063688197324239946321733829433159179479023616.00000000 23183510783363884691390801007550799322597916454018195914752.00000000 25393580651075632227091429337741439485440765726554968817664.00000000 0.00000000 -0.00000000 0.00000000 -3635252103897046432174520591753470223469465968416839650498314240.00000000 
2299 13899041697381955869295529627023355117425788452076678807552.00000000 30880537687181268615092079027651263727266850637564803547136.00000000 33864302265881468581357527690574803649816083182462798135296.00000000 0.00000000 -0.00000000 0.00000000 -4466140941725179983481577399009431526756316483789742628384276480.00000000 
2300 18639437037242005070552743876330780138959027734851476258816.00000000 41122134972157185864305378062762556002066891254433327349760.00000000 45149292328159714757731973059689416767285039884680619360256.00000000 0.00000000 -0.00000000 0.00000000 -5485973153566945644701833464476435517228410467931055006425284608.00000000 
2301 24989793339927253418323524361702679528313417580182677487616.00000000 54745910848571282558057128433684009939652569009144291393536.00000000 60179768409424664702538550438507796758937578171770926530560.00000000 0.00000000 -0.00000000 0.00000000 -6737494260430921634808406049587924634354145691741539314478088192.00000000 
2302 33494584329620488803836168473457230605882858386602254663680.00000000 72864004453868245032573538888479864584350732702066774376448.00000000 80193829715679431356028847500386276286925384664602822836224.00000000 0.00000000 -0.00000000 0.00000000 -8273070549835851318293423735821881581358543676284093690623819776.00000000 
2303 44881637634371770816658180311296144836015603204704568344576.00000000 96952674894940047902175508154421284753530685879274616913920.00000000 106837177826948398291038869269718999591586882229286675152896.00000000 0.00000000 -0.00000000 0.00000000 -10156843239729110460967226303179836532684342028975837043681656832.00000000 
2304 60123616536646113089027905100347331965594813246546078859264.00000000 128970998883578991355069574856308634884346045842630463455232.00000000 142296759690703431267964251963951807491066932967603949273088.00000000 0.00000000 -0.00000000 0.00000000 -12467362472702008470532732335780974552252996994241408445154590720.00000000 
2305 80520029234459552528539538927896454564662395415122122113024.00000000 171518093249951390505575887714021248458675060155027826933760.00000000 189478049968900741837080604817743147225917323389088783400960.00000000 0.00000000 -0.00000000 0.00000000 -15300807463231614641251162963416705766079087485497778910351327232.00000000 
2306 107806589807280822811579876382828196848209065058660310319104.00000000 228041311247244471204289780680456110165948437728589388972032.00000000 252240164211090553005582259235500299418355101475313054384128.00000000 0.00000000 -0.00000000 0.00000000 -18774922556682030480209448476340679959385236071814681918124851200.00000000 
2307 144301013904570211412287060693873221910116847294639994044416.00000000 303111866553142701042726462571825434717694416302299464859648.00000000 335707590410489769719751568312225035587206722761318148866048.00000000 0.00000000 -0.00000000 0.00000000 -23033827533451605416461724340248563023864829537946315371220828160.00000000 
2308 193097335421493048610958651376593463169583212611490738601984.00000000 402789626613300796628151387358955050885711733702172455469056.00000000 446683404946011900984427419327998160531626363285277937500160.00000000 0.00000000 -0.00000000 0.00000000 -28253895325712572774301126682568284525129509734737552561009590272.00000000 
2309 258324822356912877737326046408126785144339501760092225667072.00000000 535105796472338727658482286071378792946260475610234034847744.00000000 594196875845057364050587770080250282623126924251488302661632.00000000 0.00000000 -0.00000000 0.00000000 -34650932771554216041992813109526267820102822847280454966276259840.00000000 
2310 345492874719063519510669159810611813472597524594579728236544.00000000 710701424344723980260513691835132396138622100279565851033600.00000000 790228980136303255316406233819821118607377801265261764935680.00000000 0.00000000 -0.00000000 0.00000000 -42488951771513084951870402224994688332271102179777618195377029120.00000000 
2311 461950334557162295881104744789259697182144492263056336748544.00000000 943671810594604909642838163475788627921919842514348145639424.00000000 1050673402018140899824034405172928105878995529564957152641024.00000000 0.00000000 -0.00000000 0.00000000 -52090881254292650369411129498134671213840953123897416811104174080.00000000 
2312 617496997857673423419719096383805468460009874172824858394624.00000000 1252682927012171620314958314111730196373007540153188169547776.00000000 1396609128564975907683705312830036938133076127863725921140736.00000000 0.00000000 -0.00000000 0.00000000 -63851647157500257433126881979621961975028355298048909824741081088.00000000 
2313 825197545625983966179753970875373412844640728310152842706944.00000000 1662447083451651673106763260708557183518314313892085677162496.00000000 1855985262491071140830167125453214650453643144497292604604416.00000000 0.00000000 -0.00000000 0.00000000 -78254141171714134964577954884537337048429287100277870517658058752.00000000 
2314 1102464608177428877260747742353307290458319601234094778744832.00000000 2205672932977703084454698131692322773451344709960060733751296.00000000 2465851029473247528852095102548537700508157471379638685007872.00000000 0.00000000 -0.00000000 0.00000000 -95888712913160565172003770896737014013285921264852190368144293888.00000000 
2315 1472499568981517846769700787747154935647363111652221750607872.00000000 2925641614704564580282800272733386966466162604060986272907264.00000000 3275306678517584158507283354063193587698001989835714509930496.00000000 0.00000000 -0.00000000 0.00000000 -117476958895993275018944206436723728992824962316925698809199067136.00000000 
2316 1966208759354150216182642327152722383288932549445828732780544.00000000 3879609197291387100390805765325925306426444327541710346256384.00000000 4349407362971294343833350142152808295169785110963164308045824.00000000 0.00000000 -0.00000000 0.00000000 -143900750535170182385527619531600642593133329197470478098629656576.00000000 
2317 2624751219514174459962812517722505241687508721209304932155392.00000000 5143299289974426597063913336272828794053451160719949490552832.00000000 5774326501904147651370171719285294185973753817758777212928000.00000000 0.00000000 -0.00000000 0.00000000 -176237648945954531321666053551052846115173380401063614267380465664.00000000 
2318 3502925285131685600148388948257782540654495894593867807195136.00000000 6816833575855844287085417855642955877163158283314946797207552.00000000 7664183293354254637668744134676268525498877259685119112773632.00000000 0.00000000 -0.00000000 0.00000000 -215804104439431670418690458853814554079049068418733763240768045056.00000000 
2319 4673668978023908354252769237973032131745827047541713435361280.00000000 9032558460274075357857826056070408540394653031321266030641152.00000000 10170068537350759649875807982200293146130386490631883373674496.00000000 0.00000000 -0.00000000 0.00000000 -264208142971071576122086263897647037409581149938511703107138748416.00000000 
2320 6234038928941488324557759151967288202579467833438658646507520.00000000 11965371380771624906015124940163982273901478350442923900796928.00000000 13491973675016808289244633690081637684114020667351606486892544.00000000 0.00000000 -0.00000000 0.00000000 -323413612073762535971306900739489594289186122530243662256313204736.00000000 
2321 8313151474379632580505507305165369892812552041362683766767616.00000000 15846341583554343881713541453595040197786338281296244091387904.00000000 17894553054453858083557436434150762123396971448676693334556672.00000000 0.00000000 -0.00000000 0.00000000 -395818509198209924655166207667012659437658182578458806725407408128.00000000 
2322 11082727083617845920119529523618417430229938188107634811338752.00000000 20980671766487733515989398116114186297516070563624927516164096.00000000 23727946126520348515951563415039569892603400626560294581174272.00000000 0.00000000 -0.00000000 0.00000000 -484350463135270798338539728927365096700699579871752911271613169664.00000000 
2323 14771087861461749598037765167695848551675358983364760517476352.00000000 27771377869476518875939159951979655437867377143648356686364672.00000000 31455277226250487766377384220968718298199501691506292844134400.00000000 0.00000000 -0.00000000 0.00000000 -592583105241137151096374599496947838378106600783201946349407830016.00000000 
2324 19681734024841569228574458995326792410126358540434786698133504.00000000 36750499332356515343957072271929498570971386391941115333836800.00000000 41688965631233199078010836197153742377341757061610875041873920.00000000 0.00000000 -0.00000000 0.00000000 -724877876939076659599647867538405164286674434803089855760071393280.00000000 
2325 26217990755243700201027495374250050746736188579688944423141376.00000000 48620223978533972944993474835775152406843917366677199910862848.00000000 55238656925787519635506364820988635180536974862435133910155264.00000000 0.00000000 -0.00000000 0.00000000 -886556804272179021171615714019927843168678315996537246087762673664.00000000 
2326 34915700466554129074677690758758874509185115600966732952371200.00000000 64307063142014913469928263099575200640711226755672065576009728.00000000 73174479902635594248149114627652536601891538136631528208203776.00000000 0.00000000 -0.00000000 0.00000000 -1084112966555424740159446663362973559382476293890986140532683571200.00000000 
2327 46486575312510011264606038241802780206386064245519071926288384.00000000 85033199902590439916708997109423460758243062277485939094716416.00000000 96910509079044531300661764498584591173256080475873810818531328.00000000 0.00000000 -0.00000000 0.00000000 -1325466839829071496631704553144835699140198166283675667777141604352.00000000 
2328 61875670880451904800754069996979810575042832894102154061545472.00000000 112410429978231622034514555143456826804709528847900602294861824.00000000 128314860459718073928815274586670581892135991057759972607655936.00000000 0.00000000 -0.00000000 0.00000000 -1620278461930015298755859292193378061816400824561772568913050075136.00000000 
2329 82337560730645940889625413597835030805339015663259929007882240.00000000 148563817494749658097183129751141257913343580069778650568851456.00000000 169854884462255300057819606800890824487537621276556897401438208.00000000 0.00000000 -0.00000000 0.00000000 -1980327511379375188442419206130956439388045328328076595328419102720.00000000 
2330 109537270173375456397633627400479917013609003970598650293256192.00000000 196294423047962576277324286640850152581958486857146659642540032.00000000 224788598636068618293998441534276279080891180242939723999346688.00000000 0.00000000 -0.00000000 0.00000000 -2419975997945933949877984234936626463125691250265586696139168546816.00000000 
2331 145683981777087177167319399986851009091222875725332533636759552.00000000 259293394989762745454315723365163254622813925172239132339994624.00000000 297417025793319017610060540125756477683502650025028142839627776.00000000 0.00000000 -0.00000000 0.00000000 -2956731426911157561501885983430129490622114478869941984722371477504.00000000 
2332 193708106709965374060588279289736515992043908573847235921444864.00000000 342423563887412494132888800337681203782935010633414146095316992.00000000 393416735422523943013242240843892379751517376352145106343559168.00000000 0.00000000 -0.00000000 0.00000000 -3611932140806310474842580161961025705618289854554741574636899663872.00000000 
2333 257495725749076770976040196816609348790912428779910254645215232.00000000 452089729041750513485152891398138186118090401451416298167730176.00000000 520277975590056212252231700451081216866768068080256038190710784.00000000 0.00000000 -0.00000000 0.00000000 -4411581206040268101342774143083749606269679401667491442380794494976.00000000 
2334 342198906111096698985384189220539277218922753974359776682835968.00000000 596725447176871736086021858552143908471384859022071164980690944.00000000 687881785375996687977803387161389719440009257818251358912905216.00000000 0.00000000 -0.00000000 0.00000000 -5387360872288905963363711185715566305909268974572906105704468709376.00000000 
2335 454646343713582880462481411770950637553393702390512637108551680.00000000 787432814333653307778772920083825413989199626487818060885393408.00000000 909259993039145522358107716909463496775144985092817078200565760.00000000 0.00000000 -0.00000000 0.00000000 -6577866501693336615346957576864510123837922634462262015052990119936.00000000 
2336 603886624306545597928186366180537632365342208442106191074557952.00000000 1038823110415803090516240457068855864135506097558668871282458624.00000000 1201595817964725914360593176909996964305259865428211322027245568.00000000 0.00000000 -0.00000000 0.00000000 -8030107199546912260061978527173184322007244214206024062515214811136.00000000 
2337 801906746051844686524583785214348969549824660199021983184191488.00000000 1370121086150772118441191156749501234289989085735069755449016320.00000000 1587540934930003334068106946600628316315087817787424734017748992.00000000 0.00000000 -0.00000000 0.00000000 -9801330489208180245132955019253492620219036959026083069357247692800.00000000 
2338 1064582197205800206276443703137544297314032629447236418801762304.00000000 1806615205757426486824152892691568234796397485388193304542183424.00000000 2096948677550663839649084969635718500238724945049311976280293376.00000000 0.00000000 -0.00000000 0.00000000 -11961240638060078880168845217508942753783770800300233315293820092416.00000000 
2339 1412932884389775304200074070171382746859686290810536680472182784.00000000 2381561742334869299215027013381373544898431423629517168767401984.00000000 2769154323677737481375856212737566261789492129715777412026859520.00000000 0.00000000 -0.00000000 0.00000000 -14594695114454958758303380266060295902811304009259798061287160676352.00000000 
2340 1874782939973061716579582114200540198554323087572340750686355456.00000000 3138684122300273909983824824909322169410779412451989793978449920.00000000 3655974438038904057247417987568363791840146708206274816174456832.00000000 0.00000000 -0.00000000 0.00000000 -17804981689813724833484202503903697031567954957905755955185626120192.00000000 
2341 2486953717846462837374688301843772290246085655418465489526980608.00000000 4135452768003185440552781118605631868756526544520817239255941120.00000000 4825651084682309328053023354824734020963955925661912169269166080.00000000 0.00000000 -0.00000000 0.00000000 -21717800563648567981984135518015884255390510594144393633775671574528.00000000 
2342 3298160504995229987871534984042435461090749593653795477182742528.00000000 5447388079209303704714824074386424861027451623757365179288911872.00000000 6368037343029798210571742652890899992258131366862102069575155712.00000000 0.00000000 -0.00000000 0.00000000 -26486102391024212780897991893336803765612190862225997088816355082240.00000000 
2343 4372837774636932046489270827824495379756423472323013511745634304.00000000 7173704285207348114531253759333503697310171110752094368905035776.00000000 8401413177251429009020284120362922863493576116358237533906141184.00000000 0.00000000 -0.00000000 0.00000000 -32295965210528331399468026361134177376489955237263510234526281367552.00000000 
2344 5796189317633088834476171385205385158140692261191655395407429632.00000000 9444710123357570050121240543553985469549799055579952576404127744.00000000 11081442140808969991286343839688714806012884941598554684578070528.00000000 0.00000000 -0.00000000 0.00000000 -39373732190238920551954041104046589985727839075500183265709475758080.00000000 
2345 7680853744415574816861693425064231883463294018767621115512619008.00000000 12431510750800383335586218900299249258838791572225714541691928576.00000000 14612938574782563608483872670025707614774295731377132125487628288.00000000 0.00000000 -0.00000000 0.00000000 -47994679261761894309863907321045803498060971416546995754377689432064.00000000 
2346 10175699788326191974015231057577906127404844631869749958990102528.00000000 16358723232916659498623447083413264470885407806944541058132869120.00000000 19265323563161585937352418601046386230657512528759310181870862336.00000000 0.00000000 -0.00000000 0.00000000 -58493538830493971312752048614593430143900593448857679834669696155648.00000000 
2347 13477428941820954277114669945756765948131134377943099081603678208.00000000 21521137457282260108278128229869285211609477405433032268926943232.00000000 25392921224960916301633219916768172095790610332901003026147311616.00000000 0.00000000 -0.00000000 0.00000000 -71277274928695161342059282598179361269900272669000187638115821682688.00000000 
2348 17845877538291514880265059870102024947078326587501551636732444672.00000000 28305541157551492988929052258598573545287719493364622707709181952.00000000 33461604942583656460885826025328389576620146513219954300789194752.00000000 0.00000000 -0.00000000 0.00000000 -86840588949556268194880098092921587827485870148783586986303609110528.00000000 
2349 23624192630717324644660740166449854481605366733158567531985764352.00000000 37219302455751010013594492550625777431067788474690396308214120448.00000000 44083771988634457616434094547813411904396657546511234791632797696.00000000 0.00000000 -0.00000000 0.00000000 -105784736527084003538822196080030290150234773573589298692348975251456.00000000 
2350 31265427150435045680472849818024247838090259325212467696232300544.00000000 48927792749433381393020463118124917500426713030028319738956873728.00000000 58064238893062805359172677320881004716299719120576495482931511296.00000000 0.00000000 -0.00000000 0.00000000 -128840358909101151616670662783385475875586688804095107220058360774656.00000000 
2351 41367587727084924694035667298685829277484156865360311906337816576.00000000 64303371825235779110371903833001141207623772293174570029840072704.00000000 76460453454400812310775048942037824456940779230314329632898285568.00000000 0.00000000 -0.00000000 0.00000000 -156895180781311541423162049790434869606291795380446417955738938769408.00000000 
2352 54719809785952271227083389573238198052517439686028598528975044608.00000000 84489491312332492693071461366650178480775318642586315064155832320.00000000 100661470907331294099674706384789287660994286525432137077911191552.00000000 0.00000000 -0.00000000 0.00000000 -191027606343051037366668301705896690603150852670081040515383720673280.00000000 
2353 72363177085734986987237870343784862976782265675829658009573785600.00000000 110984561332628871456595325280152928140974312207306373498675396608.00000000 132491517661084627954810135099924160463776411742234262998762913792.00000000 0.00000000 -0.00000000 0.00000000 -232547463038329053808420993115820243256385774875753666146494280892416.00000000 
2354 95670809634058521518341849631544645337604527510947923654948683776.00000000 145751645747866198384604120780780529380143892753487555003873755136.00000000 174345765805332226370839334808495435029165905416422072415525273600.00000000 0.00000000 -0.00000000 0.00000000 -283045405594505921901409836832874011225017757216086348502344518336512.00000000 
2355 126453297409471485628352355111098268243558696647760984893378527232.00000000 191361904396801641988700646339978384978562410402546197651834011648.00000000 229368295280971437179899564352712926619869626313769092380421521408.00000000 0.00000000 -0.00000000 0.00000000 -344452811438604044755025791078938829053582689986488630784213576056832.00000000 
2356 167097465652462480015955135336774093053935676258382242026767777792.00000000 251182117197075533972486363931415869426354529037367628463695986688.00000000 301685297996241896661429724875819829290510880476070150090312908800.00000000 0.00000000 -0.00000000 0.00000000 -419114383646978502119206043482551915925259008565641832194867000770560.00000000 
2357 220748962355551363434747303688078117235932449410274703737819758592.00000000 329619775516355493864467786587612955745644907829040129641528950784.00000000 396710600806816393811116705087842132101863090750368917371467333632.00000000 0.00000000 -0.00000000 0.00000000 -509876143220744835232473088684829315566985745595937080604794579582976.00000000 
